,index,Unnamed: 0,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,ratecode_id,store_and_fwd_flag,pu_loc_id,do_loc_id,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,month,day,trip_duration,duration_minutes,pickup_dropoff,mean_distance,mean_duration,rush_hour
376,16454,64777500,2,2017-07-31 06:06:12,2017-07-31 06:29:42,2,16.19,2,N,229,132,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,July,Monday,0 days 00:23:30,23.5,229 132,16.683333333333334,46.040740740740745,1
377,16468,51414132,2,2017-06-17 17:02:25,2017-06-17 17:56:58,2,21.38,2,N,132,161,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,June,Saturday,0 days 00:54:33,54.55,132 161,18.601666666666667,46.481944444444444,0
378,16602,18915623,1,2017-03-06 18:15:54,2017-03-06 18:44:47,1,17.1,2,N,132,170,1,52.0,4.5,0.5,12.55,5.54,0.3,75.39,March,Monday,0 days 00:28:53,28.883333333333333,132 170,17.203,37.11333333333333,1
379,16642,21828902,1,2017-03-16 21:06:13,2017-03-16 21:56:48,1,22.4,2,N,132,239,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,March,Thursday,0 days 00:50:35,50.583333333333336,132 239,20.90125,44.8625,0
380,16769,77018219,2,2017-09-13 16:26:43,2017-09-13 16:39:32,5,5.77,2,N,258,132,1,52.0,4.5,0.5,12.88,5.76,0.3,75.94,September,Wednesday,0 days 00:12:49,12.816666666666666,258 132,5.77,12.816666666666666,1
381,17061,72107608,2,2017-08-26 20:21:18,2017-08-26 20:58:44,1,18.14,2,N,132,79,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,August,Saturday,0 days 00:37:26,37.43333333333333,132 79,19.43166666666667,47.275,0
382,17109,98941823,2,2017-11-21 20:13:24,2017-11-21 20:49:30,1,17.14,2,N,132,162,1,52.0,0.0,0.5,14.64,5.76,0.3,73.2,November,Tuesday,0 days 00:36:06,36.1,132 162,17.082857142857144,43.996428571428574,0
383,17124,18557511,2,2017-03-05 16:52:34,2017-03-05 17:50:14,3,17.51,2,N,132,234,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,March,Sunday,0 days 00:57:40,57.666666666666664,132 234,17.654,49.833333333333336,0
368,16019,37755737,2,2017-05-04 08:20:44,2017-05-04 09:37:26,1,16.57,2,N,132,48,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,May,Thursday,0 days 01:16:42,76.7,132 48,18.761904761904763,58.24444444444444,1
369,16065,71949132,2,2017-08-26 05:36:06,2017-08-26 06:12:32,2,22.1,2,N,132,243,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,August,Saturday,0 days 00:36:26,36.43333333333333,132 243,22.1,36.43333333333333,0
370,16134,35196066,2,2017-04-10 00:34:18,2017-04-10 01:05:24,1,17.55,2,N,132,113,1,52.0,0.0,0.5,8.5,5.76,0.3,67.06,April,Monday,0 days 00:31:06,31.1,132 113,18.302,40.70666666666666,0
371,16170,84488609,1,2017-10-07 21:46:56,2017-10-07 22:40:30,2,19.4,2,N,132,249,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,October,Saturday,0 days 00:53:34,53.56666666666667,132 249,18.7325,48.11666666666667,0
372,16343,98237800,1,2017-11-19 13:54:55,2017-11-19 14:54:37,2,19.7,2,N,132,68,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,November,Sunday,0 days 00:59:42,59.7,132 68,18.7975,52.545833333333334,0
373,16374,82786992,2,2017-10-02 14:18:42,2017-10-02 15:24:28,1,17.34,2,N,230,132,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,October,Monday,0 days 01:05:46,65.76666666666667,230 132,18.14875,56.849999999999994,0
374,16403,76874564,1,2017-09-13 07:52:06,2017-09-13 08:46:58,1,19.3,2,N,151,132,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,September,Wednesday,0 days 00:54:52,54.86666666666667,151 132,19.3,54.86666666666667,1
375,16405,102340765,1,2017-12-03 16:07:07,2017-12-03 17:56:38,1,17.8,2,N,132,230,1,52.0,0.0,0.5,11.7,5.76,0.3,70.26,December,Sunday,0 days 01:49:31,88.74999999999999,132 230,18.5712,59.59533333333333,0
360,15552,101171796,2,2017-11-30 09:52:47,2017-11-30 10:46:43,1,17.04,2,N,132,162,1,52.0,0.0,0.5,6.0,5.76,0.3,64.56,November,Thursday,0 days 00:53:56,53.93333333333333,132 162,17.082857142857144,43.996428571428574,1
361,15601,12661690,2,2017-02-17 15:26:41,2017-02-17 15:58:59,1,4.27,2,N,226,48,1,52.0,0.0,0.5,0.0,5.54,0.3,58.34,February,Friday,0 days 00:32:18,32.3,226 48,4.27,32.3,0
362,15608,88840523,2,2017-10-21 15:02:13,2017-10-21 15:57:54,1,18.64,2,N,142,132,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,October,Saturday,0 days 00:55:41,55.68333333333333,142 132,20.77,48.949999999999996,0
363,15613,60591019,2,2017-07-16 19:43:28,2017-07-16 20:38:36,6,18.76,2,N,132,4,1,52.0,0.0,0.5,2.0,0.0,0.3,54.8,July,Sunday,0 days 00:55:08,55.13333333333333,132 4,18.59,57.05555555555555,0
364,15619,56104612,2,2017-06-10 04:57:10,2017-06-10 05:24:46,5,17.53,2,N,163,132,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,June,Saturday,0 days 00:27:36,27.6,163 132,17.275833333333335,52.33611111111111,0
365,15781,58656147,2,2017-07-10 10:43:44,2017-07-10 11:33:03,3,17.32,2,N,132,230,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,July,Monday,0 days 00:49:19,49.31666666666667,132 230,18.5712,59.59533333333333,0
366,15889,33147412,2,2017-04-22 11:04:29,2017-04-22 11:53:00,1,19.91,2,N,132,236,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,April,Saturday,0 days 00:48:31,48.516666666666666,132 236,19.491666666666667,50.24722222222223,0
367,15996,33599931,2,2017-04-23 15:43:18,2017-04-23 16:52:45,6,23.53,2,N,132,164,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,April,Sunday,0 days 01:09:27,69.45,132 164,18.7575,59.56041666666667,0
352,15217,55052612,1,2017-06-30 17:25:16,2017-06-30 18:35:13,2,18.5,2,N,41,132,1,52.0,4.5,0.5,12.6,5.76,0.3,75.66,June,Friday,0 days 01:09:57,69.95,41 132,18.5,69.95,1
353,15331,103301472,1,2017-12-06 18:13:29,2017-12-06 19:10:17,2,17.4,2,N,132,162,2,52.0,4.5,0.5,0.0,5.76,0.3,63.06,December,Wednesday,0 days 00:56:48,56.8,132 162,17.082857142857144,43.996428571428574,1
354,15350,77309977,2,2017-09-14 13:44:44,2017-09-14 14:34:29,1,28.23,2,N,13,132,1,52.0,0.0,0.5,4.4,5.76,0.3,62.96,September,Thursday,0 days 00:49:45,49.75,13 132,24.505,53.81666666666666,0
355,15360,41046799,2,2017-05-08 15:04:33,2017-05-08 15:59:23,1,16.97,2,N,132,48,1,52.0,0.0,0.5,14.64,5.76,0.3,73.2,May,Monday,0 days 00:54:50,54.833333333333336,132 48,18.761904761904763,58.24444444444444,0
356,15432,101045843,2,2017-11-29 20:01:18,2017-11-29 20:40:54,1,18.49,2,N,132,249,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,November,Wednesday,0 days 00:39:36,39.6,132 249,18.7325,48.11666666666667,0
357,15460,49590745,2,2017-06-13 00:10:56,2017-06-13 00:54:53,1,17.12,2,N,163,132,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,June,Tuesday,0 days 00:43:57,43.95,163 132,17.275833333333335,52.33611111111111,0
358,15521,75710572,1,2017-09-09 10:56:36,2017-09-09 11:30:00,1,16.4,2,N,229,132,1,52.0,0.0,0.5,17.55,5.76,0.3,76.11,September,Saturday,0 days 00:33:24,33.4,229 132,16.683333333333334,46.040740740740745,0
359,15543,24998823,1,2017-03-27 08:08:53,2017-03-27 09:00:08,2,17.5,2,Y,79,132,1,52.0,0.0,0.5,0.0,5.76,0.3,58.56,March,Monday,0 days 00:51:15,51.25,79 132,16.9675,47.020833333333336,1
408,18474,5846436,1,2017-01-28 05:45:27,2017-01-28 06:17:55,1,20.5,2,N,132,239,1,52.0,0.0,0.5,14.55,5.54,0.3,72.89,January,Saturday,0 days 00:32:28,32.46666666666667,132 239,20.90125,44.8625,0
409,18487,94967978,1,2017-11-09 17:36:48,2017-11-09 18:59:02,2,21.3,2,N,132,261,1,52.0,4.5,0.5,3.0,5.76,0.3,66.06,November,Thursday,0 days 01:22:14,82.23333333333333,132 261,22.115000000000002,51.49375,1
410,18498,54438758,2,2017-06-26 13:14:42,2017-06-26 13:58:39,1,16.95,2,N,132,170,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,June,Monday,0 days 00:43:57,43.95,132 170,17.203,37.11333333333333,0
411,18555,35162511,1,2017-04-28 00:24:56,2017-04-28 01:01:42,1,19.2,2,N,132,90,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,April,Friday,0 days 00:36:46,36.766666666666666,132 90,18.666666666666668,43.62222222222223,0
412,18729,92710966,2,2017-11-02 18:07:51,2017-11-02 19:26:31,1,17.61,2,N,163,132,1,52.0,4.5,0.5,0.0,5.76,0.3,63.06,November,Thursday,0 days 01:18:40,78.66666666666667,163 132,17.275833333333335,52.33611111111111,1
413,18754,43912803,2,2017-05-22 18:30:36,2017-05-22 19:23:40,1,14.53,2,N,231,132,1,52.0,4.5,0.5,17.19,0.0,0.3,74.49,May,Monday,0 days 00:53:04,53.06666666666667,231 132,17.02,54.72916666666667,1
414,18954,105298930,1,2017-12-12 16:57:43,2017-12-12 18:34:34,3,16.3,2,N,229,132,1,52.0,4.5,0.5,11.45,0.0,0.3,68.75,December,Tuesday,0 days 01:36:51,88.74999999999999,229 132,16.683333333333334,46.040740740740745,1
415,18991,4091462,2,2017-01-23 09:32:07,2017-01-23 10:11:43,1,20.32,2,N,87,132,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36,January,Monday,0 days 00:39:36,39.6,87 132,20.32,39.6,1
400,18054,27899311,1,2017-04-04 20:53:04,2017-04-04 21:23:07,1,18.0,2,N,132,148,1,52.0,0.0,0.5,4.5,0.0,0.3,57.3,April,Tuesday,0 days 00:30:03,30.05,132 148,17.994285714285716,46.34047619047619,0
401,18073,107044183,2,2017-12-17 13:56:16,2017-12-17 14:41:04,1,22.26,2,N,137,132,1,52.0,0.0,0.5,11.71,5.76,0.3,70.27,December,Sunday,0 days 00:44:48,44.8,137 132,22.26,44.8,0
402,18089,44975138,1,2017-05-25 16:13:08,2017-05-25 17:18:20,2,16.6,2,N,132,233,2,52.0,4.5,0.5,0.0,5.76,0.3,63.06,May,Thursday,0 days 01:05:12,65.2,132 233,17.86,43.57666666666667,1
403,18106,52878413,2,2017-06-21 21:55:40,2017-06-21 22:42:32,3,17.59,2,N,132,224,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,June,Wednesday,0 days 00:46:52,46.86666666666667,132 224,17.59,46.86666666666667,0
404,18223,113026242,1,2017-01-19 14:11:08,2017-01-19 14:56:48,1,19.7,2,N,132,166,1,52.0,0.0,0.5,2.0,5.54,0.3,60.34,January,Thursday,0 days 00:45:40,45.666666666666664,132 166,18.6,40.95,0
405,18260,110847369,1,2017-12-31 17:58:39,2017-12-31 18:35:03,4,19.2,2,N,231,132,2,52.0,0.0,0.5,0.0,0.0,0.3,52.8,December,Sunday,0 days 00:36:24,36.4,231 132,17.02,54.72916666666667,0
406,18406,6409455,1,2017-01-22 19:24:14,2017-01-22 19:57:21,1,19.9,2,N,263,132,1,52.0,0.0,0.5,5.0,5.54,0.3,63.34,January,Sunday,0 days 00:33:07,33.11666666666667,263 132,19.095,36.016666666666666,0
407,18466,21728806,1,2017-03-16 15:00:56,2017-03-16 16:12:28,1,16.8,2,N,230,132,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99,March,Thursday,0 days 01:11:32,71.53333333333333,230 132,18.14875,56.849999999999994,0
392,17487,73373677,1,2017-08-31 19:52:30,2017-08-31 20:34:36,1,17.5,2,N,132,230,2,52.0,4.5,0.5,0.0,5.76,0.3,63.06,August,Thursday,0 days 00:42:06,42.1,132 230,18.5712,59.59533333333333,1
393,17551,111639337,1,2017-01-01 22:18:50,2017-01-01 22:48:29,2,17.8,2,N,264,264,1,52.0,0.0,0.5,5.0,5.54,0.3,63.34,January,Sunday,0 days 00:29:39,29.65,264 264,3.1791512915129148,15.577552275522754,0
394,17593,42784900,2,2017-05-13 09:05:39,2017-05-13 09:29:03,1,16.15,2,N,170,132,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,May,Saturday,0 days 00:23:24,23.4,170 132,16.095,43.40625,0
395,17755,108300256,1,2017-12-21 13:21:09,2017-12-21 14:24:44,1,17.7,2,N,132,164,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,December,Thursday,0 days 01:03:35,63.583333333333336,132 164,18.7575,59.56041666666667,0
396,17789,796976,2,2017-01-03 18:04:42,2017-01-03 18:58:57,1,18.75,2,N,132,48,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,January,Tuesday,0 days 00:54:15,54.25,132 48,18.761904761904763,58.24444444444444,1
397,17795,54285097,1,2017-06-25 22:32:21,2017-06-25 23:36:48,1,16.9,2,N,132,162,1,52.0,0.0,0.5,14.6,5.76,0.3,73.16,June,Sunday,0 days 01:04:27,64.45,132 162,17.082857142857144,43.996428571428574,0
398,17972,83101237,2,2017-10-03 16:18:00,2017-10-03 17:02:45,4,16.16,2,N,132,161,2,52.0,4.5,0.5,0.0,5.76,0.3,63.06,October,Tuesday,0 days 00:44:45,44.75,132 161,18.601666666666667,46.481944444444444,1
399,18002,31531398,2,2017-04-18 06:59:39,2017-04-18 07:56:51,6,22.96,2,N,132,13,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,April,Tuesday,0 days 00:57:12,57.2,132 13,20.86,51.33888888888888,1
384,17150,6423760,1,2017-01-22 20:36:39,2017-01-22 21:12:53,2,17.5,2,N,132,166,1,52.0,0.0,0.5,5.66,5.54,0.3,64.0,January,Sunday,0 days 00:36:14,36.233333333333334,132 166,18.6,40.95,0
385,17271,19259670,2,2017-03-07 19:14:39,2017-03-07 20:02:03,1,17.3,2,N,132,142,1,52.0,4.5,0.5,11.46,0.0,0.3,68.76,March,Tuesday,0 days 00:47:24,47.4,132 142,20.406666666666666,50.36666666666667,1
386,17280,8749454,2,2017-02-05 14:23:43,2017-02-05 14:57:54,2,16.61,2,N,68,132,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,February,Sunday,0 days 00:34:11,34.18333333333333,68 132,18.785,58.03333333333333,0
